qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
5adc93a4554299438c868e01,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6276,0.5,145.0,0.5,0.0
5ae564a155429960a22e02e4,ace_mmr_160,ace,mmr,0.0,0.4,1.0,0.5766,1.0,137.0,1.0,1.0
5ab56b9b5542997d4ad1f113,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4902,1.0,153.0,1.0,1.0
5a74d9c555429929fddd84fb,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4895,1.0,143.0,1.0,1.0
5a8af56855429950cd6afc2f,ace_mmr_160,ace,mmr,0.0,0.25,0.0,0.1338,0.5,157.0,0.5,0.0
5ab3c470554299233954ffa1,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6291,1.0,151.0,1.0,1.0
5ae20c465542997283cd236a,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4025,0.5,159.0,0.5,0.0
5ab5b701554299637185c5e7,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,146.0,0.5,0.0
5ae829ea5542997ec2727738,ace_mmr_160,ace,mmr,0.0,0.3333,0.0,0.4875,0.5,160.0,0.5,0.0
5ac546975542993e66e8229a,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.2595,0.5,131.0,1.0,1.0
5a81a63c5542990a1d231e45,ace_mmr_160,ace,mmr,0.0,0.5,1.0,1.0,1.0,151.0,1.0,1.0
5a72af155542992359bc316c,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3248,0.5,157.0,1.0,1.0
5abd6f0855429933744ab7d5,ace_mmr_160,ace,mmr,0.0,0.6667,0.0,0.2349,0.5,149.0,1.0,1.0
5adefcf15542995ec70e8f4c,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.3871,0.5,155.0,1.0,1.0
5ae15ae25542990adbacf767,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.6067,1.0,150.0,1.0,1.0
5abbf43d5542993f40c73c2f,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3986,0.5,143.0,1.0,1.0
5a7ab1b055429927d897bef4,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3082,1.0,159.0,1.0,1.0
5a7d2afd5542995f4f402221,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.3864,1.0,132.0,1.0,1.0
5a84c0765542991dd0999dd9,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2448,0.5,143.0,0.5,0.0
5ae0bc185542993d6555ec29,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1899,0.5,158.0,0.5,0.0
5a7cef5d55429909bec768ac,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.375,0.5,160.0,1.0,1.0
5a899f4955429946c8d6e971,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3797,0.5,158.0,0.5,0.0
5a8ed7b455429917b4a5bdd1,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.6962,1.0,158.0,1.0,1.0
5a835a265542992ef85e2281,ace_mmr_160,ace,mmr,0.0,0.4,1.0,0.5259,1.0,135.0,1.0,1.0
5a8c52685542995e66a475bb,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4342,1.0,152.0,1.0,1.0
5ab4e48655429942dd415f9c,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,148.0,0.5,0.0
5ae67dba55429908198fa5f0,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1699,0.5,153.0,0.5,0.0
5ae13c5155429920d5234336,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.7391,1.0,138.0,1.0,1.0
5ab2b7405542991669774069,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5519,0.5,154.0,1.0,1.0
5ab1c693554299722f9b4c66,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5612,1.0,139.0,1.0,1.0
5ae692e35542996d980e7c0e,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6732,1.0,153.0,1.0,1.0
5a7f74975542992097ad2f77,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5875,0.5,160.0,0.5,0.0
5a7e30b255429934daa2fbeb,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5676,0.5,148.0,1.0,1.0
5a7ca95b55429935c91b5287,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.2628,0.5,156.0,0.5,0.0
5abfa18f5542990832d3a176,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.5938,1.0,160.0,1.0,1.0
5a8a39b355429930ff3c0d13,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4076,0.5,157.0,0.5,0.0
5ab2958c554299449642c912,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.65,1.0,160.0,1.0,1.0
5ae7eaf65542994a481bbe1d,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4314,1.0,153.0,1.0,1.0
5aba916c55429901930fa83b,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.2405,0.5,158.0,0.5,0.0
5ac0d981554299012d1db646,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.8205,1.0,156.0,1.0,1.0
5ade653f55429975fa854ebb,ace_mmr_160,ace,mmr,0.0,0.75,1.0,0.291,0.5,134.0,0.5,0.0
5ab54e145542992aa134a2a1,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.7899,1.0,138.0,1.0,1.0
5a8518a75542994c784ddaf7,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.8141,1.0,156.0,1.0,1.0
5ac175635542994ab5c67d4b,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.1946,0.5,149.0,0.5,0.0
5abd889f55429924427fd046,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3797,0.5,158.0,1.0,1.0
5a772c925542993735360208,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3949,1.0,157.0,1.0,1.0
5ab492155542991779162ce3,ace_mmr_160,ace,mmr,0.0,0.25,0.0,0.2566,0.5,152.0,0.5,0.0
5ae5ef105542996de7b71a72,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.3758,0.5,157.0,1.0,1.0
5a8ad2f3554299515336138d,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6943,1.0,157.0,1.0,1.0
5a7d07a455429907fabef0ae,ace_mmr_160,ace,mmr,0.0,0.5,1.0,0.4752,1.0,141.0,1.0,1.0
5aba89d555429901930fa816,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6541,0.5,159.0,1.0,1.0
5a8c7623554299653c1aa07a,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.3974,0.5,151.0,1.0,1.0
5a79ecd05542996c55b2dca1,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
5adec4695542992fa25da83a,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4052,0.5,153.0,1.0,1.0
5ae608f2554299546bf83026,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4295,1.0,149.0,1.0,1.0
5abfd5c45542994516f4550e,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4507,0.5,142.0,1.0,1.0
5adce12e5542990d50227d4f,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.4843,1.0,159.0,1.0,1.0
5a851b0d5542997175ce1f7f,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2089,0.5,158.0,1.0,1.0
5ae164cf5542997b2ef7d1cd,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.6688,1.0,157.0,1.0,1.0
5a8c493e554299653c1aa020,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.2635,0.5,148.0,0.5,0.0
5a89dbec554299669944a5d6,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.5695,1.0,151.0,1.0,1.0
5ae1389655429901ffe4ae05,ace_mmr_160,ace,mmr,0.0,0.0,1.0,1.0,1.0,147.0,1.0,1.0
5adc6a3b55429947ff173953,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.4558,0.5,147.0,1.0,1.0
5ac02880554299012d1db5c0,ace_mmr_160,ace,mmr,1.0,1.0,1.0,0.4067,1.0,150.0,1.0,1.0
5aba0c2655429955dce3edb7,ace_mmr_160,ace,mmr,0.0,0.0,1.0,0.2778,0.5,144.0,0.5,0.0
5add44c25542997545bbbd0a,ace_mmr_160,ace,mmr,0.0,0.2857,1.0,0.5407,1.0,135.0,1.0,1.0
5a7616755542992d0ec06028,ace_mmr_160,ace,mmr,0.0,0.0,0.0,0.3544,0.5,158.0,1.0,1.0
5add1d575542992c1e3a2540,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1533,0.5,150.0,0.5,0.0
5ac55ea55542993e66e82377,ace_submod_160,ace,submod,0.0,0.8,1.0,0.7516,1.0,157.0,1.0,1.0
5ac3a76e554299741d48a2be,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4516,1.0,155.0,1.0,1.0
5a7133565542994082a3e65c,ace_submod_160,ace,submod,1.0,1.0,1.0,0.6,1.0,160.0,1.0,1.0
5ac1a4745542991316484b82,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4522,0.5,157.0,0.5,0.0
5adc597d55429947ff17392f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.483,0.5,147.0,0.5,0.0
5ac55e835542993e66e82375,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6304,1.0,138.0,1.0,1.0
5a8d9e0f554299441c6ba015,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4786,0.5,140.0,0.5,0.0
5ae70ed7554299572ea546a1,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5862,1.0,145.0,1.0,1.0
5a74a8fa55429929fddd8497,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5733,1.0,150.0,1.0,1.0
5a7cb94f554299683c1c6353,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2013,0.5,159.0,0.5,0.0
5ab874ba5542990e739ec904,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3935,1.0,155.0,1.0,1.0
5ae3a8985542992f92d82329,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5921,1.0,152.0,1.0,1.0
5ac39f7b554299218029dbe7,ace_submod_160,ace,submod,0.0,0.0,1.0,0.7619,1.0,147.0,1.0,1.0
5ae27b535542996483e649b6,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7372,1.0,156.0,1.0,1.0
5a7331de5542994cef4bc4a8,ace_submod_160,ace,submod,0.0,0.0,1.0,0.4017,0.5,117.0,1.0,1.0
5ac15de55542991316484afb,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3306,0.5,121.0,1.0,1.0
5a7c6c9d554299683c1c6302,ace_submod_160,ace,submod,0.0,0.0,0.0,0.124,0.5,129.0,0.5,0.0
5ae6363b55429929b0807af0,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2443,0.5,131.0,0.5,0.0
5a8cea40554299441c6b9f76,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4625,1.0,160.0,1.0,1.0
5ab5ecd75542992aa134a3e6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2973,0.5,148.0,0.5,0.0
5a84c5545542991dd0999dee,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2375,0.5,160.0,0.5,0.0
5adeacf955429975fa854f66,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6043,0.5,139.0,0.5,0.0
5a8ce15d554299653c1aa12f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2635,0.5,148.0,1.0,1.0
5ade4da055429939a52fe878,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3791,1.0,153.0,1.0,1.0
5ab2a186554299295394677b,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2434,0.5,152.0,1.0,1.0
5ade66e1554299728e26c713,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3356,0.5,146.0,1.0,1.0
5a7c634c55429907fabeef79,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6594,1.0,138.0,1.0,1.0
5ae13f3c5542997b2ef7d168,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3721,0.5,129.0,0.5,0.0
5ae17cd055429901ffe4aea3,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5113,1.0,133.0,1.0,1.0
5ae7940c55429952e35ea984,ace_submod_160,ace,submod,0.0,0.5,0.0,0.1757,0.5,148.0,0.5,0.0
5a7296815542991f9a20c515,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5423,1.0,142.0,1.0,1.0
5ab2e8ad554299340b525562,ace_submod_160,ace,submod,1.0,1.0,1.0,0.8026,1.0,152.0,1.0,1.0
5a89b1de5542992e4fca8378,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4082,1.0,147.0,1.0,1.0
5ab78edc5542995dae37e95c,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2781,0.5,151.0,0.5,0.0
5ae73acb5542991e8301cc07,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6624,1.0,157.0,1.0,1.0
5a8257fa55429940e5e1a866,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2,0.5,150.0,1.0,1.0
5a8d8e4f5542994ba4e3dca7,ace_submod_160,ace,submod,0.0,0.4,1.0,1.0,1.0,113.0,1.0,1.0
5a8a07725542992d82986e5b,ace_submod_160,ace,submod,1.0,1.0,0.0,0.3986,0.5,148.0,0.5,0.0
5a79fac85542996c55b2dcc1,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4384,0.5,146.0,0.5,0.0
5a81537355429926c1cdad20,ace_submod_160,ace,submod,0.0,0.3077,1.0,0.4467,1.0,150.0,1.0,1.0
5a721d5a55429971e9dc9283,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1849,0.5,146.0,1.0,1.0
5a7aa2a255429941d65f270e,ace_submod_160,ace,submod,0.0,0.8,1.0,0.531,1.0,145.0,1.0,1.0
5abe6f8455429965af743f03,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3899,1.0,159.0,1.0,1.0
5ae7257a554299572ea54731,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2763,0.5,152.0,1.0,1.0
5ac0e0e25542997d64295a6f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3522,0.5,159.0,0.5,0.0
5a72688c5542997f827839b2,ace_submod_160,ace,submod,1.0,1.0,1.0,0.2286,0.5,140.0,1.0,1.0
5adea0c5554299728e26c776,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5157,1.0,159.0,1.0,1.0
5ab8372255429919ba4e226b,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5319,1.0,141.0,1.0,1.0
5ac0e064554299012d1db64e,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3333,0.5,150.0,1.0,1.0
5a8574945542997b5ce3fffb,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7975,1.0,158.0,1.0,1.0
5a8704f8554299211dda2ba4,ace_submod_160,ace,submod,0.0,0.5,0.0,0.5369,1.0,149.0,1.0,1.0
5a81d1f0554299676cceb0ee,ace_submod_160,ace,submod,0.0,0.0,0.0,0.535,1.0,157.0,1.0,1.0
5a7bf84b5542996dd594b875,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5409,1.0,159.0,1.0,1.0
5ab69e4f554299710c8d1eee,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7468,1.0,154.0,1.0,1.0
5ae64ad25542995703ce8b4f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1781,0.5,146.0,0.5,0.0
5a7571135542992d0ec05f98,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4715,1.0,123.0,1.0,1.0
5a8f2fed55429918e830d1c7,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4762,0.5,147.0,1.0,1.0
5ab596d95542992aa134a371,ace_submod_160,ace,submod,0.0,0.0,1.0,0.5034,1.0,145.0,1.0,1.0
5a71214d5542994082a3e5b9,ace_submod_160,ace,submod,0.0,0.2857,1.0,0.4933,0.5,150.0,1.0,1.0
5ac298f9554299657fa28fc9,ace_submod_160,ace,submod,0.0,0.125,0.0,0.5616,1.0,146.0,1.0,1.0
5ae35e8c5542990afbd1e120,ace_submod_160,ace,submod,0.0,0.3158,0.0,0.3438,0.5,160.0,0.5,0.0
5ae616ce5542992663a4f259,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4403,0.5,134.0,0.5,0.0
5abbc3a955429931dba144f9,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3312,0.5,157.0,0.5,0.0
5adfe6c455429906c02daa85,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2695,0.5,141.0,0.5,0.0
5a7f924c55429969796c1aba,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2767,0.5,159.0,0.5,0.0
5ab938fb554299131ca422ce,ace_submod_160,ace,submod,0.0,0.0,1.0,0.5316,1.0,158.0,1.0,1.0
5ae1e80b5542997f29b3c197,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2098,0.5,143.0,0.5,0.0
5a89e3995542992e4fca844d,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4106,0.5,151.0,0.5,0.0
5ab8919655429934fafe6e13,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3077,0.5,143.0,0.5,0.0
5add18345542994ed6169c7e,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2254,0.5,142.0,1.0,1.0
5a825b0e55429954d2e2eb0c,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2313,0.5,160.0,0.5,0.0
5ab54056554299488d4d9923,ace_submod_160,ace,submod,0.0,0.0,1.0,0.1071,0.5,140.0,0.5,0.0
5a8a416955429930ff3c0d2b,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3694,1.0,157.0,1.0,1.0
5a729fe55542991f9a20c53b,ace_submod_160,ace,submod,0.0,0.5,1.0,0.6875,1.0,160.0,1.0,1.0
5abee41a5542993fe9a41d79,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5909,0.5,154.0,1.0,1.0
5a8327fd5542990548d0b1a3,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4586,1.0,157.0,1.0,1.0
5a7264ed5542990c210a411a,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4173,0.5,139.0,1.0,1.0
5a74cfc75542996c70cfadfe,ace_submod_160,ace,submod,1.0,1.0,1.0,0.7342,1.0,158.0,1.0,1.0
5abe3c7555429965af743ea5,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3418,0.5,158.0,1.0,1.0
5a88a5645542997e5c09a679,ace_submod_160,ace,submod,0.0,0.0,1.0,0.5732,1.0,157.0,1.0,1.0
5a8756aa5542994846c1cd69,ace_submod_160,ace,submod,0.0,0.5,1.0,0.8013,1.0,156.0,1.0,1.0
5a83ab355542990548d0b218,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3841,1.0,151.0,1.0,1.0
5abe407155429976d4830ab4,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5743,1.0,148.0,1.0,1.0
5a769b115542993569682c51,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2867,0.5,150.0,0.5,0.0
5abb8a9b5542996cc5e4a016,ace_submod_160,ace,submod,1.0,1.0,1.0,0.6016,1.0,128.0,1.0,1.0
5adf4b335542993a75d264a5,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2538,0.5,130.0,0.5,0.0
5a8a19c45542992e4fca8501,ace_submod_160,ace,submod,0.0,0.0,0.0,0.6111,1.0,144.0,1.0,1.0
5ac2f34455429921a00ab0b6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6178,1.0,157.0,1.0,1.0
5a7e040f5542990b8f503b13,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3307,1.0,127.0,1.0,1.0
5a8f186055429918e830d186,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6516,1.0,155.0,1.0,1.0
5ac4fbe255429924173fb53b,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4345,1.0,145.0,1.0,1.0
5a8591715542994c784ddb27,ace_submod_160,ace,submod,0.0,0.2,0.0,0.2642,0.5,159.0,0.5,0.0
5a8ee3a755429917b4a5be02,ace_submod_160,ace,submod,0.0,0.5714,0.0,0.3585,0.5,159.0,0.5,0.0
5ab985eb554299131ca42360,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3121,1.0,157.0,1.0,1.0
5ab431d855429942dd415ed2,ace_submod_160,ace,submod,0.0,0.75,1.0,0.4218,0.5,147.0,0.5,0.0
5a771ead55429966f1a36c7c,ace_submod_160,ace,submod,0.0,0.0,0.0,0.0,0.0,151.0,0.5,0.0
5ac46a8b5542991943173980,ace_submod_160,ace,submod,0.0,0.0,1.0,0.6494,1.0,154.0,1.0,1.0
5abda2b755429933744ab80f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4173,0.5,139.0,1.0,1.0
5adc02445542994650320c4e,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4557,1.0,158.0,1.0,1.0
5a8b128455429971feec463b,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4615,0.5,130.0,0.5,0.0
5a803ed45542996402f6a496,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3506,0.5,154.0,1.0,1.0
5a74c85055429916b0164218,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2606,0.5,142.0,0.5,0.0
5ac288a95542990b17b153e5,ace_submod_160,ace,submod,0.0,0.0,0.0,0.14,0.5,150.0,0.5,0.0
5ab2123155429970612095b9,ace_submod_160,ace,submod,0.0,0.4,1.0,0.4172,0.5,151.0,0.5,0.0
5a82edae55429966c78a6a9f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1379,0.5,145.0,1.0,1.0
5ae22b8d554299234fd0440f,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3111,0.5,135.0,1.0,1.0
5adbda2755429944faac2385,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4051,1.0,158.0,1.0,1.0
5ae1d1a55542997f29b3c138,ace_submod_160,ace,submod,0.0,0.8889,1.0,0.5625,1.0,160.0,1.0,1.0
5ac3a2f35542993915413856,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5779,1.0,154.0,1.0,1.0
5a7647b85542992d0ec0608a,ace_submod_160,ace,submod,1.0,1.0,1.0,0.6977,1.0,129.0,1.0,1.0
5ac49a1c5542996feb3fe905,ace_submod_160,ace,submod,0.0,0.0,0.0,0.5231,0.5,130.0,0.5,0.0
5ae60484554299546bf8301a,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2579,0.5,159.0,0.5,0.0
5a84cf175542992a431d1aa2,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3268,1.0,153.0,1.0,1.0
5a81b2505542995ce29dcc32,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3741,0.5,139.0,1.0,1.0
5ab568af554299494045efaf,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2414,0.5,145.0,1.0,1.0
5a8f7a135542992414482adc,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3624,0.5,149.0,0.5,0.0
5ab2be71554299166977408c,ace_submod_160,ace,submod,0.0,0.0,0.0,0.522,0.5,159.0,1.0,1.0
5ae537e45542990ba0bbb235,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4774,1.0,155.0,1.0,1.0
5ac2546a554299636651997b,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2632,0.5,152.0,1.0,1.0
5ae356045542990afbd1e10d,ace_submod_160,ace,submod,0.0,0.0,1.0,0.225,0.5,160.0,0.5,0.0
5ae1e6d95542997283cd22c3,ace_submod_160,ace,submod,0.0,0.5714,1.0,0.2297,0.5,148.0,0.5,0.0
5a8b8f5b55429949d91db5e1,ace_submod_160,ace,submod,0.0,0.0,1.0,0.4921,1.0,126.0,1.0,1.0
5ab3460055429976abd1bc80,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3718,1.0,156.0,1.0,1.0
5a7d2afb554299452d57bb41,ace_submod_160,ace,submod,1.0,1.0,1.0,0.557,1.0,158.0,1.0,1.0
5adea95055429939a52fe931,ace_submod_160,ace,submod,0.0,0.6667,1.0,0.5175,1.0,143.0,1.0,1.0
5ab7d33d5542992aa3b8c859,ace_submod_160,ace,submod,1.0,1.0,1.0,0.5338,1.0,133.0,1.0,1.0
5a893f305542993b751ca91e,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3782,1.0,156.0,1.0,1.0
5adea83b55429975fa854f53,ace_submod_160,ace,submod,0.0,0.5,1.0,0.1027,0.5,146.0,0.5,0.0
5ae1d32a554299492dc91b9c,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3286,0.5,140.0,0.5,0.0
5a82accd55429966c78a6a78,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2365,0.5,148.0,0.5,0.0
5a90ba1b55429933b8a205c6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.7051,1.0,156.0,1.0,1.0
5adcb6875542994ed6169bcb,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2468,1.0,154.0,1.0,1.0
5a7f95685542995d8a8ddeaa,ace_submod_160,ace,submod,0.0,0.0,1.0,0.7391,1.0,138.0,1.0,1.0
5a78b386554299148911f949,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2414,0.5,145.0,0.5,0.0
5a8c781c554299653c1aa083,ace_submod_160,ace,submod,0.0,0.2857,1.0,0.5068,1.0,148.0,1.0,1.0
5a80ae105542992bc0c4a7a2,ace_submod_160,ace,submod,0.0,0.0,1.0,0.3953,1.0,129.0,1.0,1.0
5a84992e5542992a431d1a6d,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4304,1.0,158.0,1.0,1.0
5a8f2cc855429918e830d1be,ace_submod_160,ace,submod,0.0,0.0,0.0,0.1081,0.5,148.0,0.5,0.0
5a8841ee5542994846c1ce6b,ace_submod_160,ace,submod,0.0,0.0,1.0,0.5948,1.0,153.0,1.0,1.0
5adf85e05542993344016cba,ace_submod_160,ace,submod,0.0,0.0,1.0,0.1689,0.5,148.0,1.0,1.0
5a77415b55429966f1a36cd2,ace_submod_160,ace,submod,0.0,0.8,1.0,0.3245,1.0,151.0,1.0,1.0
5a72fc865542991f9a20c5e9,ace_submod_160,ace,submod,0.0,0.0,0.0,0.4167,1.0,144.0,1.0,1.0
5ac4e13f554299076e296e2d,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4148,1.0,135.0,1.0,1.0
5a7796e05542992a6e59df0f,ace_submod_160,ace,submod,1.0,1.0,1.0,0.6232,1.0,138.0,1.0,1.0
5ae3eabc5542995dadf2424f,ace_submod_160,ace,submod,1.0,1.0,1.0,0.3677,1.0,155.0,1.0,1.0
5ae3c71f5542991a06ce9a22,ace_submod_160,ace,submod,0.0,0.25,1.0,0.3387,0.5,124.0,1.0,1.0
5ae25d2b554299495565da46,ace_submod_160,ace,submod,0.0,0.0,0.0,0.3228,1.0,158.0,1.0,1.0
5ab8179f5542990e739ec817,ace_submod_160,ace,submod,1.0,1.0,1.0,0.2958,0.5,142.0,1.0,1.0
5adc411f5542994650320cbc,ace_submod_160,ace,submod,1.0,1.0,1.0,0.6812,1.0,138.0,1.0,1.0
5aba6f3e55429955dce3ee21,ace_submod_160,ace,submod,0.0,0.0,0.0,0.2,0.5,155.0,1.0,1.0
5add2dae5542992c1e3a2558,ace_submod_160,ace,submod,0.0,0.0,1.0,0.775,1.0,160.0,1.0,1.0
5ae14b0655429920d52343a6,ace_submod_160,ace,submod,0.0,0.0,1.0,0.2692,0.5,156.0,1.0,1.0
5a730a6b5542992359bc3210,ace_submod_160,ace,submod,1.0,1.0,1.0,0.4155,1.0,142.0,1.0,1.0
