qid,question,gold_answers,left_policy,right_policy,left_prediction,right_prediction,left_f1,right_f1,delta_f1,left_em,right_em,delta_em,left_docs,right_docs
techqa_DEV_Q251,"MQ jobs and some user jobs are in semaphore wait (SEMW) status After upgrading WMQ on IBM i, MQ jobs and some user jobs are in a semaphore wait (SEMW) status. I've tried to end and restart MQ, performed cold start, delete and rebuild MQ system with no luck. Where do I need to look?
","Based on the provided context, the issue of MQ jobs and some user jobs being in a semaphore wait (SEMW) status after upgrading WebSphere MQ on IBM i could be related to the following APAR:

APAR NUMBER: IZ96837
REPORTED COMPONENT NAME: WMQ SOL SPARC
REPORTED COMPONENT ID: 5724H7223
REPORTED RELEASE: 701

ERROR DESCRIPTION:
There was an issue related to the change of system hostname causing WebSphere MQ to lose some fault tolerance in relation to semaphore ID clashes. This issue affected systems on which the hostname has changed since installing WebSphere MQ.

To resolve this issue, it was recommended to check for the existence of a specific directory during strmqm, and if the directory does not exist, an attempt will be made to create it.

Therefore, after upgrading WMQ on IBM i, if MQ jobs and some user jobs are in a semaphore wait (SEMW) status, you should check if the directory mentioned in the solution for APAR IZ96837 exists and verify the status of the semaphore IDs in relation to WebSphere MQ trace. If needed, you may need to ensure that the directory is correctly created or recreate it according to the instructions provided in the APAR to prevent the semaphore wait issue.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q215::ctx2 | techqa_DEV_Q215::ctx0,techqa_DEV_Q251::ctx0 | techqa_DEV_Q097::ctx4
techqa_DEV_Q252,"How to resolve the StaleConnectionException in WebSphere Application Server? I see this exception in WebSphere Application Server J2c and RRA traces:

WSRdbManagedC > preTestConnection Entry WSRdbManagedConnectionImpl@51a507f2 query: SELECT 1 FROM DUAL WSRdbManagedC 3 Exception java.sql.SQLException: ORA-02396: exceeded maximum idle time, please connect again DSRA0010E: SQL State = 61000, Error Code = 2,396 at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:440) at 
...
Entry java.sql.SQLException: ORA-01012: not logged on ..... OracleDataSto < findMappingClass return Exit class com.ibm.websphere.ce.cm.StaleConnectionException","Based on the provided context, the StaleConnectionException in WebSphere Application Server is likely caused by the ORA-02396 error, which indicates that the maximum idle time for the database connection has been exceeded.

To resolve this issue, you can try the following steps:

1. **Increase the database connection timeout**: In the WebSphere Application Server administration console, go to ""Resources"" > ""JDBC Providers"" > select the provider for your Oracle datasource > ""Data sources"" > select your datasource > ""Custom properties"" tab. Increase the values for properties like ""connectionTimeout"" and ""loginTimeout"" to a higher value, for example, 300 seconds.

2. **Increase the statement cache size**: Increasing the statement cache size can help reuse prepared statements and reduce the frequency of new connections being created. In the WebSphere Application Server administration console, go to ""Resources"" > ""JDBC Providers"" > select the provider for your Oracle datasource > ""Data sources"" > select your datasource > ""Custom properties"" tab. Increase the ""statementCacheSize"" property to a higher value, for example, 100.

3. **Adjust the connection pool settings**: Ensure that the connection pool settings, such as ""maximumPoolSize"" and ""minimumPoolSize"", are configured appropriately for your application's load. You may need to increase the maximum pool size to allow more concurrent connections.

4. **Monitor and identify long-running SQL statements**: Use database monitoring tools or review the WebSphere Application Server logs to identify any long-running SQL statements that may be holding onto connections for an extended period, causing the connection pool to be exhausted. Optimize these SQL statements or implement appropriate connection management strategies in your application.

5. **Consider using a connection refresh strategy**: Configure the datasource to periodically check the validity of the connections in the pool and refresh them if necessary. This can be done by setting the ""connectionCheckupInterval"" property in the WebSphere Application Server administration console.

By implementing these steps, you should be able to resolve the StaleConnectionException and improve the overall performance and stability of your WebSphere Application Server application when interacting with the Oracle database.",ace_focused_160,chunk_packed_160,Configure the WebSphere Application Server data source connection pool so as to eliminate occurrences of StaleConnectionException by setting the Minimum connections to 0,Configure the WebSphere Application Server data source connection pool,0.09772,0.047619,0.050101,0,0,0,techqa_DEV_Q029::ctx3 | techqa_DEV_Q111::ctx0,techqa_DEV_Q029::ctx3 | techqa_DEV_Q111::ctx0
techqa_DEV_Q253,Want to find out if Microsoft Edge is supported with ICC? Want to find out Microsoft Edge is supported with ICC? ,"Based on the information provided in the IBM Content Collector (ICC) documentation, Microsoft Edge is supported with ICC:

1. In the ""IBM CONTENT COLLECTOR WEB APPLICATION BROWSERS"" section, it states:

""Microsoft Edge is supported starting with IBM Content Collector 4.0.1 Fix Pack 2.""

2. In the ""OUTLOOK WEB APP (OWA) CLIENT"" section, it also mentions that Microsoft Edge is supported for the Outlook Web App clients:

""To be able to use the Outlook Web App functions, clients require the following software on their workstations:
...
Microsoft Exchange Server 2016
- Microsoft Internet Explorer 10 or 11 
- Microsoft Edge""

So based on the information provided, Microsoft Edge is supported with IBM Content Collector starting from version 4.0.1 Fix Pack 2 onwards, both for the ICC web applications as well as for the Outlook Web App client integration.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q253::ctx3 | techqa_DEV_Q209::ctx3 | techqa_DEV_Q042::ctx2,techqa_DEV_Q217::ctx3 | techqa_DEV_Q305::ctx1
techqa_DEV_Q256,"mqsireportdbparms missing? The mqsireportdbparms command described in the following knowledge center topic is missing from the IIB installation.
http://www-01.ibm.com/support/knowledgecenter/# !/SSMKHH_9.0.0/com.ibm.etools.mft.doc/an09156_.htm (http://www-01.ibm.com/support/knowledgecenter/# %21/SSMKHH_9.0.0/com.ibm.etools.mft.doc/an09156_.htm)","Based on the provided information, the specific `mqsireportdbparms` command is not mentioned in the context. The context primarily deals with APARs, documentation errors, and troubleshooting steps related to IBM products such as WebSphere Message Broker and IBM Integration Bus. The command you are looking for may not be directly related to the content provided. It might be best to refer to the official IBM documentation or reach out to IBM support for assistance in finding the command you are looking for.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q017::ctx1 | techqa_DEV_Q017::ctx2 | techqa_DEV_Q256::ctx4,techqa_DEV_Q218::ctx3 | techqa_DEV_Q017::ctx3
techqa_DEV_Q259,"Subnodes are still present on TEP after unconfiguring SOA DC After unconfiguring the ITCAM for SOA DC via the unconfig.sh script, I can still see SOA subnodes and workspaces on TEP.The Websphere instances were restarted and are no longer collecting data and forwarding to the D4 agent.I have shut down the ITCAM agent and deleted the offline entries for the managed systems, but the subnodes appear back once you restart the ITCAM agent.How can I remove them?","Based on the provided context, it seems that even after unconfiguring the ITCAM for SOA DC and deleting offline entries for managed systems, the SOA subnodes still reappear once the ITCAM agent is restarted. To fully remove these subnodes, you can follow these steps:

1. Stop the SOA Agent.
2. Right-click on the SOA subnodes in the TEP console and choose ""Clear offline entry"" to make them invisible.
3. Remove the information of the deleted entries from the KD4.dc.properties file located in <ITM_HOME>/TMAITM6/KD4/config on Windows or <ITM_HOME>/<platform>/d4/KD4/config on Unix. Save the changes.
4. Delete the persist directory located in <ITM_HOME>/TMAITM6/KD4/logs/KD4.DCA.CACHE/persist on Windows or <ITM_HOME>/<platform>/d4/KD4/logs/KD4.DCA.CACHE/persist on Unix to erase old records.
5. Start the SOA Agent.
6. The deleted SOA subnodes should no longer appear in the TEP console after completing these steps.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q259::ctx2 | techqa_DEV_Q100::ctx3 | techqa_DEV_Q290::ctx3,techqa_DEV_Q099::ctx3 | techqa_DEV_Q259::ctx2 | techqa_DEV_Q290::ctx3
techqa_DEV_Q261,"Why is the reload() not clearing the attribute cache so I can see my newly updated LDAP data in real time? You are leveraging the reload() functionality as described in the blog post:
  https://www.ibm.com/developerworks/community/blogs/PortalL2Thoughts/entry/how_to_programatically_refresh_data_from_ldap64?lang=en

to refresh the attribute cache after a change has been made to data within your LDAP. The purpose of this reload() is to update the data in real time on the Portal server. You discover that you are calling the reload(); however, the newly updated data is not immediately available to the application. Why is that?
",The reload() function may not be clearing the attribute cache to show the updated LDAP data in real time because the virtual member manager (VMM) is still looking in the cache and retrieving the entity from the cache instead of fetching it from the LDAP server. This issue occurs when the base entry used is different than the name in the repository entry. This problem has been identified and a fix has been implemented in fix packs 8.0.0.13 and 8.5.5.9.,ace_focused_160,chunk_packed_160,Attribute changes do not clear the cache,unknown,0.081081,0.0,0.081081,0,0,0,techqa_DEV_Q277::ctx2 | techqa_DEV_Q261::ctx1,techqa_DEV_Q021::ctx1 | techqa_DEV_Q111::ctx4 | techqa_DEV_Q119::ctx1
techqa_DEV_Q266,How to install Packaging utility? How to install Packaging utility? ,"Based on the information provided in the document, there are a few ways to install the IBM Packaging Utility:

1. Install Packaging Utility version 1.6 and select the 64-bit package group:
   - This is recommended as a workaround if the user is running a 64-bit Linux system and the 32-bit libraries required for the older 32-bit version of Packaging Utility are not installed.

2. Install the required 32-bit libraries to support the 32-bit Packaging Utility:
   - If the user wants to install the older 32-bit version of Packaging Utility, they need to ensure the necessary 32-bit libraries are installed on their 64-bit Linux system.

3. Use Installation Manager to install or update Packaging Utility:
   - The document provides instructions for installing or updating Packaging Utility using Installation Manager, either in wizard mode, console mode, or using imcl commands.
   - This allows installing or updating Packaging Utility without having to download the files directly, as long as the user has access to the Packaging Utility repository on www.ibm.com and has an IBM user ID and password.

The key steps are:

1. Ensure you have the necessary 32-bit or 64-bit libraries installed, depending on the version of Packaging Utility you want to use.
2. Use Installation Manager to install or update Packaging Utility, following the appropriate instructions for your operating system.
3. If you don't have Installation Manager installed, you'll need to download the Packaging Utility installer package first.",ace_focused_160,chunk_packed_160,Select IBM Packaging Utility and follow the wizard pages to install/update it,unknown,0.063927,0.0,0.063927,0,0,0,techqa_DEV_Q266::ctx2 | techqa_DEV_Q266::ctx3,techqa_DEV_Q266::ctx4 | techqa_DEV_Q266::ctx2 | techqa_DEV_Q266::ctx1 | techqa_DEV_Q135::ctx2
techqa_DEV_Q267,Can you enable the reporter feature with IBM Rational Rhapsody Architect Software Floating license? Can you enable the reporter feature with IBM Rational Rhapsody Architect Software Floating license? ,"No, you cannot enable the reporter feature with the IBM Rational Rhapsody Architect Software Floating license. The reporter feature is part of the ""Tools and Utilities"" license key for IBM Rational Rhapsody, not the Architect Software Floating license.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q267::ctx1 | techqa_DEV_Q267::ctx2 | techqa_DEV_Q267::ctx4,techqa_DEV_Q267::ctx0 | techqa_DEV_Q104::ctx1 | techqa_DEV_Q267::ctx1 | techqa_DEV_Q267::ctx2
techqa_DEV_Q269,"Executing a scenario suite with a Scenario Service Provider (SSP) over HTTPS How to configure the machines hosting the WebSphere Operational Decision Management modules with regard to HTTPS when executing scenario suites ?
How to avoid the exception below while requesting from Decision Center the execution of a scenario suite on Scenario Service Provider (SSP) over HTTPS ?
 Exception caught while contacting RES ilog.rules.res.util.http.IlrConnectionException: IO error when contacting ""/res/repositoryService""
 ....
 Caused by: javax.net.ssl.SSLHandshakeException: com.ibm.jsse2.util.g: PKIX path building failed: java.security.cert.CertPathBuilderException: unable to find valid certification path to requested target","Based on the information provided, here are the steps to configure the machines hosting the WebSphere Operational Decision Management modules to avoid the SSL handshake exception when executing scenario suites over HTTPS with the Scenario Service Provider (SSP):

1. Ensure that the SSL/TLS certificates used by the Scenario Service Provider (SSP) are properly configured and trusted by the machines hosting the WebSphere Operational Decision Management modules.

   - The SSL/TLS certificates used by the SSP must be issued by a trusted Certificate Authority (CA) or the public root CA certificates must be installed on the machines hosting the WebSphere Operational Decision Management modules.
   - If the SSL/TLS certificates are self-signed, the self-signed certificate must be imported as a trusted certificate on the machines hosting the WebSphere Operational Decision Management modules.

2. Configure the JVM options for the WebSphere Operational Decision Management modules to trust the SSL/TLS certificates used by the Scenario Service Provider (SSP).

   - Add the following JVM options to the launch configuration of the WebSphere Operational Decision Management modules:
     - `-Djavax.net.ssl.trustStore=<path_to_truststore>`
     - `-Djavax.net.ssl.trustStorePassword=<truststore_password>`

   - Ensure that the `<path_to_truststore>` points to the location of the truststore containing the trusted SSL/TLS certificates, and `<truststore_password>` is the password for the truststore.

3. If the SSL/TLS certificates used by the Scenario Service Provider (SSP) are not issued by a well-known public CA, you may need to configure the WebSphere Operational Decision Management modules to use a custom SSL/TLS configuration.

   - Create a custom SSL/TLS configuration in the WebSphere Operational Decision Management modules that references the truststore containing the trusted SSL/TLS certificates.
   - Update the application or service that is executing the scenario suites to use the custom SSL/TLS configuration.

By following these steps, you should be able to resolve the SSL handshake exception and successfully execute scenario suites with the Scenario Service Provider (SSP) over HTTPS.",ace_focused_160,chunk_packed_160,Configure SSL certificate truststore,Configure SSL certificates,0.031873,0.024,0.007873,0,0,0,techqa_DEV_Q269::ctx0,techqa_DEV_Q269::ctx2
techqa_DEV_Q270,What version / level of Java JRE and GSKit is included with each WebSphere MQ version? What version / level of Java JRE and GSKit is included with WebSphere MQ? for each MQ version? ,"For WebSphere MQ V7.0:
- Java JRE: Java 5.0 Service Refresh 16 Fix Pack 8 (SR16-FP8)
- GSKit: Not specified

For WebSphere MQ V7.1 and V7.5:
- Java JRE: Java 6.0 Service Refresh 16 Fix Pack 2 (SR16-FP2)
- GSKit: Not specified

For WebSphere MQ V8.0:
- Java JRE: Java 7.1 (SR3-FP40) (7.1.3.40)
- GSKit: Not specified

Please note that the GSKit version is not explicitly mentioned for any of the MQ versions.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q270::ctx0 | techqa_DEV_Q270::ctx2,techqa_DEV_Q270::ctx2 | techqa_DEV_Q270::ctx1
techqa_DEV_Q271,"Problem with Postal database in Parascript  Hi

i am working with Parascript and i have installed successfully in my local system by folloing this guide [ Parascript FieldScript for Taskmaster Guide ]

here i can able to create vocabulary file, but storing multiple values into this the values are overridden and i do not understand how to create a postal database and access it

is that postal database is separate component ,,?? do we need to get somewhere and install ,,? they just mention in Guide the use of actions only

and does this parascript really helps to get better recognize.","To address the problem with storing multiple values in the vocabulary file and understanding how to create and access a postal database in Parascript, you may need to refer to the specific documentation provided by Parascript. The guide you mentioned, ""Parascript FieldScript for Taskmaster Guide,"" should have detailed instructions on how to create and manage the postal database. 

It's possible that the postal database is a separate component that needs to be obtained from Parascript and installed separately. The guide you mentioned may only cover the usage of actions, so you may need to refer to additional resources or contact Parascript technical support for assistance in setting up and accessing the postal database.

In terms of improving recognition with Parascript, utilizing the postal database and correctly storing and accessing multiple values in the vocabulary file can play a significant role in enhancing recognition accuracy. Make sure to follow the guidelines provided in the documentation and reach out to Parascript support if you encounter any difficulties or have specific questions about the setup process.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q271::ctx1 | techqa_DEV_Q271::ctx2,techqa_DEV_Q271::ctx2 | techqa_DEV_Q292::ctx3 | techqa_DEV_Q153::ctx3
techqa_DEV_Q275,Jobtask long description How do I modify the JP sheet to include the JOBTASK Long description in the query.  I have tried JOBTASK.DESCRIPTION.DESCRIPTION_LONGDESCRITION and other combinations but they do not seem to work. ,"To modify the JP sheet to include the JOBTASK Long description in the query, you can use the following steps:

1. Select the JOBPLANID from the JOBPLAN table where JPNUM='IT-ISSUE'.
2. Take the output JOBPLANID from the query above.
3. Use the following query to retrieve the long description for the job tasks in the JOBTASK table:
   
   ```
   SELECT LDTEXT FROM LONGDESCRIPTION 
   WHERE LDOWNERTABLE='JOBTASK' AND LDOWNERCOL='DESCRIPTION' 
   AND LDKEY IN (SELECT JOBTASK.JOBTASKID FROM JOBTASK WHERE JOBTASK.JOBPLANID = <JOBPLANID>)
   ```

Replace `<JOBPLANID>` with the actual JOBPLANID you obtained from the first query. This will retrieve the long description for the job tasks associated with the specific job plan. 

Using this query structure should help you successfully modify the JP sheet to include the JOBTASK Long description in the query.",ace_focused_160,chunk_packed_160,Add the long description tag to the inbound XML: <DESCRIPTION_LONGDESCRIPTION>xxxxx</DESCRIPTION_LONGDESCRIPTION>. Do not include the HASLD tag,unknown,0.068376,0.0,0.068376,0,0,0,techqa_DEV_Q275::ctx2 | techqa_DEV_Q275::ctx3,techqa_DEV_Q275::ctx3 | techqa_DEV_Q275::ctx2 | techqa_DEV_Q285::ctx0
techqa_DEV_Q277,Is transient user support available for SAML integration with WebSphere Portal 8.0? I am looking to leverage the SAML TAI provided by WebSphere Application Server for my WebSphere Portal 8.0 environment. Is transient user support available so that I do not have to maintain a local account in my Portal user registry for every external user which is verified and trusted by my identity provider? ,"Based on the information provided in the context, transient user support for SAML integration with WebSphere Portal 8.0 is not available out-of-the-box. The context mentions that transient user support for SAML TAI was introduced starting with Cumulative Fix (CF) #8 for WebSphere Application Server 8.5, but does not indicate that it was backported to WebSphere Portal 8.0.

The context states that for WebSphere Portal 8.0, the recommended approach is to use the ""localRealm"" value for the sso_<n>.sp.idMap property instead of ""idAssertion"". This ensures that WebSphere Application Server will complete the JAAS Subject with the full distinguished name for the user by querying the user registry, which is required by WebSphere Portal.

So in summary, transient user support for SAML integration is not available for WebSphere Portal 8.0. The recommended approach is to use the ""localRealm"" value to ensure the user's full distinguished name is provided to WebSphere Portal, rather than just the user ID from the identity provider.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q277::ctx0 | techqa_DEV_Q277::ctx3 | techqa_DEV_Q171::ctx3,techqa_DEV_Q062::ctx3 | techqa_DEV_Q277::ctx0
techqa_DEV_Q278,"Can I change the UUID value on the Messaging Engine? After dropping the SIB object, a new UUID value was generated for the new SIB object. However, the messaging application points to the old UUID value.
Is it possible to change the new UUID value back to the old value?","No, it is not possible to change the UUID value on the Messaging Engine. Once a new UUID is generated for an object, it cannot be changed back to an old value. In this case, the messaging application would need to be updated to point to the new UUID value for the new SIB object.",ace_focused_160,chunk_packed_160,Unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q278::ctx3 | techqa_DEV_Q278::ctx1 | techqa_DEV_Q036::ctx1,techqa_DEV_Q158::ctx3 | techqa_DEV_Q278::ctx1 | techqa_DEV_Q284::ctx3
techqa_DEV_Q280,Is WebSphere Transformation Extender (WTX) supported for IBM Integration Bus V10? When will WebSphere Transformation Extender (WTX) be supported for IBM Integration Bus V10?,"Based on the information provided in the context, WebSphere Transformation Extender (WTX) is supported for use with IBM Integration Bus (IIB) up to version 10.0.0.x. 

The context mentions that the ""Error 'DTXPlugin cannot be located' is shown if you 'move over' the ITX Plugin-Node after installing IBM Transformation Extender (ITX) with IBM Integration Bus (IIB) Toolkit.""

This suggests that WebSphere Transformation Extender (WTX), also known as IBM Transformation Extender (ITX), is supported for use with IBM Integration Bus (IIB) up to version 10.0.0.x.

However, the context does not provide any information about when WebSphere Transformation Extender (WTX) will be supported for IBM Integration Bus V10. The information available indicates that the support for WTX with IIB is up to version 10.0.0.x, but it does not specify when or if support for a newer version of IIB (V10) will be added.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q243::ctx0 | techqa_DEV_Q280::ctx2,techqa_DEV_Q280::ctx3
techqa_DEV_Q282,Does the IBM Netcool Omnibus ServiceNow Gateway support Geneva Release ? Users of this gateway are asking if we support the latest release of ServiceNow Geneva instance?,"Yes, the IBM Netcool Omnibus ServiceNow Gateway now supports Geneva Release. The gateway has been enhanced to accommodate a change in the REST API behavior between ServiceNow versions Eureka/Fiji compared to Geneva.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q282::ctx1 | techqa_DEV_Q282::ctx0 | techqa_DEV_Q139::ctx0,techqa_DEV_Q282::ctx0
techqa_DEV_Q283,"Hello - I recently installed SPSS 20, my temporary period for running spss has expired, I am in need of the actual license code to fully install. my Lock code is: 4-20C30 Hello - I recently installed SPSS 20, my temporary period for running spss has expired, I am in need of the actual license code to fully install. my Lock code is: 4-20C30 . please help! ","For assistance with obtaining the actual license code for SPSS 20, you can reach out to the vendor you purchased the software from. Here are some vendors you can contact for support:

- Hearne: [http://www.hearne.software/Software/SPSS-Grad-Packs-for-Students-by-IBM/FAQ]
- On the Hub: [http://onthehub.com/]
- StudentDiscounts.com: [http://studentdiscounts.com/contact-us.aspx]
- JourneyEd: [https://www.journeyed.com/contact]
- thinkEDU: [https://thinkedu.desk.com/]
- Studica: [http://www.studica.com/technical-support]

They should be able to provide you with the necessary license code to fully install SPSS 20.",ace_focused_160,chunk_packed_160,4-20C30,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q047::ctx0 | techqa_DEV_Q294::ctx2 | techqa_DEV_Q283::ctx1 | techqa_DEV_Q047::ctx2,techqa_DEV_Q294::ctx3 | techqa_DEV_Q047::ctx0 | techqa_DEV_Q294::ctx2 | techqa_DEV_Q217::ctx0
techqa_DEV_Q284,"iLMT - incomplete virtualisation hierarchy 

this query is regarding support case 1109598 that has been raised.

If we set up an account is this providing access to information for other accounts/servers where we use the same ESX hosts for multiple customers. What specifically is being asked in terms of logical structure and permissions of the account?","The question is asking for clarification on the setup and permissions of an account in a scenario where the same ESX hosts are used for multiple customers. Specifically, the query is about the virtualization hierarchy, logical structure, and permissions associated with the account to ensure that it provides access to information for other accounts and servers in this multi-customer environment.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q284::ctx4 | techqa_DEV_Q248::ctx2 | techqa_DEV_Q119::ctx2 | techqa_DEV_Q153::ctx1,techqa_DEV_Q049::ctx0 | techqa_DEV_Q284::ctx0 | techqa_DEV_Q284::ctx1
techqa_DEV_Q285,"Why is the file db2jcc.jar missing after an upgrade to BPM V8.5.7 CF2016.12? After upgrading to IBM Business Process Manager V8.5.7 Cumulative Fix 2016.12, I have encountered several JDBC related exceptions during my process application development. It seems that the file db2jcc.jar was removed during the installation of the cumulative fix pack. What happened? ","The provided context does not mention anything about the file db2jcc.jar being missing or removed after upgrading to IBM Business Process Manager V8.5.7 Cumulative Fix 2016.12. The information given focuses on the following issues:

1. A fix for an issue where process instances or tasks are not retrieved when searching by using Microsoft SQL Server as the IBM BPM database and a JavaScript object of type TWSearch that specifies the date value or date values as a search parameter.

2. A fix for an issue where a copy of the .twx file remains in the \TMP folder after running the BPMExport command to export a .twx file.

3. A fix for an issue where a process fails with a NullPointerException when a user task runs in a loop and has a timer boundary event with a trigger specified relative to the task's due date.

4. Information about the limitation of the SQL Connector in IBM BPM, which can only handle simple types and not complex IBM BPM types (such as TWObjects).

There is no mention of the db2jcc.jar file being missing or removed in the provided context. If you are experiencing JDBC-related exceptions after the upgrade, it could be due to other factors, such as changes in the supported environments or potential issues with the JDBC driver configuration. I would suggest reviewing the IBM BPM documentation for any changes or updates related to JDBC driver dependencies and configuration, and ensure that the correct JDBC driver files are available in your environment.",ace_focused_160,chunk_packed_160,Upgrade to IBM BPM V8.6 if Java 8 is not supported,Missing during installation,0.070485,0.009132,0.061352,0,0,0,techqa_DEV_Q285::ctx3 | techqa_DEV_Q288::ctx4,techqa_DEV_Q018::ctx3 | techqa_DEV_Q242::ctx2
techqa_DEV_Q288,"Is Java 8 supported for BPM? 

I understand that support for Java 6 on WebSphere Application Server is ending April 2018, see: http://www-01.ibm.com/support/docview.wss?uid=swg21999583

Now I can switch to Java 7. But what about Java 8? Does BPM 8.5.6 support Java 8?","Based on the provided context, it is clear that Java 8 is supported for IBM BPM. The information states that Java 7 or Java 8 should be used instead of Java 6, and it provides a breakdown of which Java versions are supported for different versions of IBM BPM and IBM Business Monitor. Specifically, Java 8 is supported for IBM BPM V8.6.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q288::ctx4 | techqa_DEV_Q150::ctx3,techqa_DEV_Q288::ctx0 | techqa_DEV_Q150::ctx3
techqa_DEV_Q290,Is using a monitored JBoss server with ITCAM supported in a Windows Service? Is using a monitored JBoss server with ITCAM supported in a Windows Service? ,"No, using a monitored JBoss server with ITCAM is not supported in a Windows Service because it involves changes to the JBoss native connector files and this is currently not supported. Additionally, there is no option to specify the service name when configuring the JBoss server during the configuration steps.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q290::ctx4 | techqa_DEV_Q084::ctx0 | techqa_DEV_Q290::ctx1,techqa_DEV_Q099::ctx3 | techqa_DEV_Q290::ctx4
techqa_DEV_Q292,"Content Engine System Health Page page doesn't reflect correctly, Fixed Content Advise and Storage Area showing unavailable. Content Engine System Health Page page doesn't reflect correctly, Fixed Content Advise and Storage Area showing unavailable. ","To resolve the issue of Content Engine Health Page not reflecting correctly and showing Fixed Content Devices and Storage Areas as unavailable, you should follow these steps:

1. Check the Content Engine Bootstrap User has Full Control on the Object Store and associated Storage Areas.
2. Right-click on the Object Store, choose Properties, select the All Properties radio button, view the Storage Area property name, and verify that the Security tab allows the Content Engine Bootstrap User has Full Control. 

Following these steps should correct the issue and ensure that the Content Engine Health Page displays the correct status for Fixed Content Devices and Storage Areas.",ace_focused_160,chunk_packed_160,unknown,Unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q292::ctx2 | techqa_DEV_Q292::ctx1 | techqa_DEV_Q065::ctx0,techqa_DEV_Q209::ctx3 | techqa_DEV_Q292::ctx2 | techqa_DEV_Q065::ctx0
techqa_DEV_Q294,"Error #2070 I purchased the SPSS grad pack and put one of the licenses on one computer and another on this one. This computer crashed and I was forced to reformat the hard drive. Subsequently, I lost SPSS in the process.  I am now reinstalling with the single user copy option.

The error it gave me now when I attempted to authorize the program with the original authorization number I received was:

Authorization in progress ... (removed) Authorization failed.: You are not allowed to generate any more new licenses. End Of Transaction. All permitted authorizations for the provided authorization code(s) have been utilized. No additional authorizations are permitted on this code. If you think this is an error, please contact IBM Corp. Customer Service at spssls@us.ibm.com ( http://www-01.ibm.com/software/analytics/spss ) with your product and purchase details. Click ""Finish"" to exit.","Based on the information provided, it seems that the issue you are encountering is related to the licensing of your SPSS Grad Pack. Here are the key points:

1. You had previously installed SPSS on two different computers using the same authorization code.
2. One of the computers crashed, and you had to reformat the hard drive, resulting in the loss of SPSS on that machine.
3. Now, when you are trying to reinstall SPSS on the same computer using the single user copy option, you are receiving the error ""All permitted authorizations for the provided authorization code(s) have been utilized. No additional authorizations are permitted on this code.""

The error message indicates that the authorization code you are using has been exhausted, as it was previously used to activate SPSS on two different computers.

To resolve this issue, you will need to contact IBM SPSS Customer Service at spssls@us.ibm.com. Provide them with your product and purchase details, and explain the situation. They should be able to assist you in obtaining a new authorization code or provide guidance on how to proceed.

It's important to note that the SPSS Grad Pack typically allows for installation on multiple computers, but the number of concurrent activations is limited. When you reinstall on a computer where SPSS was previously installed, the system recognizes that the authorization code has been used before and blocks the activation.

The IBM SPSS Customer Service team should be able to help you resolve this issue and get your SPSS Grad Pack up and running again on the desired computer.",ace_focused_160,chunk_packed_160,unknown,unknown,0.0,0.0,0.0,0,0,0,techqa_DEV_Q047::ctx2 | techqa_DEV_Q294::ctx1 | techqa_DEV_Q294::ctx2 | techqa_DEV_Q217::ctx0,techqa_DEV_Q294::ctx3 | techqa_DEV_Q294::ctx2
